1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,EnclosedPorch,ExterCond,ExterQual,FireplaceQu,Fireplaces,FullBath,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GrLivArea,HalfBath,HeatingQC,KitchenAbvGr,KitchenQual,LotArea,LotFrontage,LowQualFinSF,MasVnrArea,MiscVal,OpenPorchSF,OverallCond,OverallQual,PoolArea,PoolQC,ScreenPorch,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,age_when_sold,bath_bed_ratio,bsmt_percent_finished,bsmt_qual_cond,extr_qual_cond,has2ndfloor,hasbsmt,hasfireplace,hasgarage,haspool,no_of_bath,non_bedroom_rooms,num_ext_coverings,overall_qual_cond,remodel_age,totalSF,total_porch,Neighborhood_Category,HouseStyle_Category,GarageType_Category,Exterior1st_Category,LotConfig_Category,MSSubClass_Category,Condition1_Category,Electrical_Category,Exterior2nd_Category,Fence_Category,Foundation_Category,LandContour_Category,PavedDrive_Category,RoofStyle_Category,SaleCondition_Category,SaleType_Category,SalePrice,Id,test
5.939032673887156,1025.6519784236882,0.0,3,17.042557774976558,0.6594910572692836,144.1178624267249,0.0,6,0.5951504977393849,0.993439755709873,0.0,12.725003009898874,29.991052231705144,412.5952362705829,0.0,2.12798712166176,1.604478139397823,0,0.0,2,548.0,2.0,5.082177456559575,2,3.774742718451758,8.353543891413189,1.0688365163293567,3.5627669979317553,0.750956851539637,4,13.833054791293078,18.152750121274455,0.0,19.433174140570078,0.0,12.080309441899223,3.9915166332550287,7,0.0,0.0,0.0,2.261967958636929,422.4884522021627,0.0,3.0951807820755994,0.47846126364470626,82.47663551401871,29.395147033012258,9,1,1.0832266230901326,0,44.435907301651504,0.0,3.5,2.1367732186852058,1.500161211913593,35,5,12.159328718449306,18.7361185230918,2,0,1,0,3,0,1,0,0,0,0,1,0,1,1,1,208500.0,1,0
6.234989115035395,0.0,0.0,3,17.042557774976558,1.4356265713496426,181.71918596094844,0.0,5,0.5951504977393849,0.0,0.7108952872991392,12.725003009898874,44.13540972278895,412.5952362705829,0.0,2.12798712166176,1.3826135112547757,3,0.9033340706689311,2,460.0,2.0,5.082177456559575,2,3.774742718451758,7.974694029494974,0.0,3.5627669979317553,0.750956851539637,3,14.117918353669493,20.683504395539178,0.0,0.0,0.0,0.0,6.000032503916834,6,0.0,0.0,0.0,1.9965772716640957,593.8880921841578,56.184224939033804,10.728415159567591,0.41794720317041395,77.4960380348653,29.395147033012258,9,0,1.0832266230901326,1,44.435907301651504,0.0,2.5,1.5872919577437323,1.500161211913593,48,31,11.986130915474089,51.63546355592986,1,1,1,2,3,1,2,0,2,0,2,1,0,1,1,1,181500.0,2,0
5.994334797796961,1040.5210594088107,0.0,3,17.042557774976558,1.0156686187974842,110.4410333950049,0.0,6,0.5951504977393849,0.993439755709873,0.0,12.725003009898874,56.89652782159558,412.5952362705829,0.0,2.12798712166176,1.604478139397823,3,0.9033340706689311,2,608.0,2.0,5.082177456559575,2,3.774742718451758,8.40806458640369,1.0688365163293567,3.5627669979317553,0.750956851539637,4,14.476513035525508,18.676569412341614,0.0,17.76883963279312,0.0,9.901081137082226,3.9915166332550287,7,0.0,0.0,0.0,1.9965772716640957,450.0796539438778,0.0,3.9518946752604114,0.47846126364470626,52.82608695652174,29.395147033012258,9,1,1.0832266230901326,1,44.435907301651504,0.0,3.5,1.5872919577437323,1.500161211913593,35,6,12.018504497791358,14.654640675683096,2,0,1,0,3,0,1,0,0,0,0,1,0,1,1,1,223500.0,3,0
6.027702902541128,904.4774215179197,0.0,3,32.173995901666075,0.6594910572692836,61.79531472925543,0.0,5,0.5951504977393849,0.993439755709873,0.0,7.875070697096271,64.80884846264118,412.5952362705829,16.0207121127477,2.12798712166176,1.3826135112547757,4,0.9033340706689311,1,642.0,3.0,5.082177456559575,1,3.774742718451758,8.3586627215456,0.0,2.967036933091472,0.750956851539637,4,14.106197095268373,17.25724590820137,0.0,0.0,0.0,8.966115843178372,3.9915166332550287,7,0.0,0.0,0.0,2.1373693553807915,378.85451708014097,0.0,20.889569017578214,0.25648646483292364,28.57142857142857,29.395147033012258,9,1,1.0832266230901326,1,44.435907301651504,0.0,2.0,1.8844185773747437,4.000745863211547,35,36,11.65261536358994,52.60946807609007,1,0,2,2,2,1,1,0,1,0,2,1,0,1,2,1,140000.0,4,0
6.161220132521186,1273.024862454694,0.0,4,17.042557774976558,1.2559919773443682,136.62460106652762,0.0,6,0.5951504977393849,0.993439755709873,0.0,12.725003009898874,61.1663708327732,412.5952362705829,0.0,2.12798712166176,1.604478139397823,3,0.9033340706689311,2,836.0,3.0,5.082177456559575,2,3.774742718451758,8.669321793503922,1.0688365163293567,3.5627669979317553,0.750956851539637,4,15.022008770144721,21.32460542468705,0.0,25.40416329675411,0.0,14.27156914806782,3.9915166332550287,8,0.0,0.0,0.0,2.3737528169215443,545.3098487407351,42.245703082225205,4.344719416904553,0.40106770375469997,57.20524017467249,29.395147033012258,9,1,1.0832266230901326,1,44.435907301651504,0.0,3.5,2.1367732186852058,1.500161211913593,40,8,12.545008976621203,49.20523629491323,0,0,1,0,3,0,1,0,0,0,0,1,0,1,1,1,250000.0,5,0
5.883142687345976,671.0296902451138,7.114653101522008,1,17.042557774976558,0.6594910572692836,147.87648331986628,0.0,6,0.5951504977393849,0.993439755709873,0.0,12.725003009898874,17.718036205946653,412.5952362705829,0.0,2.12798712166176,1.3826135112547757,0,0.0,1,480.0,2.0,5.082177456559575,1,3.774742718451758,8.069454410564001,1.0688365163293567,3.5627669979317553,0.750956851539637,3,14.99825761691855,21.48291355743144,0.0,0.0,6.937473045838317,8.235430150725653,3.9915166332550287,5,0.0,0.0,0.0,1.8346585724231437,396.38892365172205,14.912199735227786,6.980999273744356,0.6458339032964588,91.95979899497488,29.395147033012258,9,1,1.0832266230901326,0,44.435907301651504,0.0,2.5,1.8844185773747437,1.500161211913593,25,14,11.832976187287569,61.12276645001396,2,2,1,0,3,2,1,0,0,1,1,1,0,1,1,1,143000.0,6,0
6.456543492616137,0.0,0.0,3,17.042557774976558,1.2559919773443682,230.75572109420077,0.0,6,0.5951504977393849,0.993439755709873,0.0,18.711921528895868,47.147306131538365,412.5952362705829,0.0,2.12798712166176,1.604478139397823,4,0.9033340706689311,2,636.0,2.0,5.082177456559575,2,3.774742718451758,8.34176703934536,0.0,3.5627669979317553,0.750956851539637,4,14.228589707336475,19.86336909369815,0.0,18.96228329895457,0.0,11.65581936147115,3.9915166332550287,8,0.0,0.0,0.0,2.1373693553807915,765.6412316252799,50.794697530884804,2.100753830737656,0.41794720317041395,81.19810201660734,40.211039727485606,9,0,1.0832266230901326,1,44.435907301651504,0.0,3.0,1.8844185773747437,1.500161211913593,40,2,12.711875858242667,53.145795063983854,1,1,1,0,3,1,1,0,0,0,0,1,0,1,1,1,307000.0,7,0
6.135565858422873,1185.8242556517487,0.0,3,17.042557774976558,1.0156686187974842,165.70577132600548,4.749195982906694,5,1.143850641625662,0.993439755709873,0.0,12.725003009898874,37.422800039472065,412.5952362705829,14.95821915099904,2.12798712166176,1.3826135112547757,3,1.6882544655059455,2,484.0,2.0,5.082177456559575,2,3.774742718451758,8.605752403997142,1.0688365163293567,3.5627669979317553,0.750956851539637,3,14.29434504591604,20.683504395539178,0.0,21.355329762038807,6.167517717302906,22.329538954895398,4.679500293717144,7,0.0,0.0,0.0,2.1373693553807915,529.4025028765416,48.17486294962332,11.793805785293156,0.47846126364470626,80.4878048780488,29.395147033012258,9,1,1.0832266230901326,1,44.435907301651504,0.0,3.5,1.8844185773747437,1.500161211913593,42,36,12.647971053944374,85.41668027966381,2,0,1,1,2,0,0,0,1,0,2,1,0,1,1,1,200000.0,8,0
6.074708339081166,899.5416726940617,0.0,2,17.042557774976558,0.6594910572692836,0.0,0.0,1,0.5951504977393849,0.0,0.0,7.875070697096271,90.70347462841423,412.5952362705829,14.347076455797106,2.12798712166176,1.3826135112547757,3,1.6882544655059455,2,468.0,2.0,5.082177456559575,1,2.3822173259781523,8.39960731364748,0.0,2.967036933091472,1.2485432885551504,3,13.126988742215488,15.564616981614925,0.0,0.0,0.0,0.0,3.9915166332550287,7,0.0,0.0,0.0,2.261967958636929,463.7853302991287,25.693552624248223,18.877277690409286,0.5297538562711649,0.0,19.720082289057906,6,1,1.0832266230901326,1,44.435907301651504,0.0,2.0,2.357104526955096,4.000745863211547,35,58,11.460818900806506,51.308269150870444,3,2,2,1,3,2,2,1,1,0,2,1,0,1,2,1,129900.0,9,0
6.114658264428409,0.0,0.0,2,17.042557774976558,0.6594910572692836,164.60664417709182,0.0,6,0.5951504977393849,0.993439755709873,0.0,7.875070697096271,28.754166156514874,412.5952362705829,0.0,2.12798712166176,1.3826135112547757,3,1.6882544655059455,1,205.0,1.0,5.082177456559575,2,5.263499571709467,7.778429509424249,0.0,3.5627669979317553,1.2485432885551504,3,13.546136102054923,15.369305736642675,0.0,0.0,0.0,2.3670774846648315,4.679500293717144,5,0.0,0.0,0.0,1.8346585724231437,480.41237002940875,0.0,17.65613658641497,0.34535632901023566,85.87285570131179,19.720082289057906,12,0,1.0832266230901326,1,44.435907301651504,0.0,2.0,1.5872919577437323,1.500161211913593,30,58,11.646802236443191,2.7387221980713394,3,2,1,2,2,2,2,0,2,0,2,1,0,1,1,1,118000.0,10,0
